,album_name,track_title,track_n,lyric,line
3489,Midnights,Vigilante Shit,7,Drivin' in your Benz,19
3490,Midnights,Vigilante Shit,7,So on the weekends,23
3491,Midnights,Vigilante Shit,7,She don't dress for friends,24
3492,Midnights,Vigilante Shit,7,Ladies always rise above,26
3493,Midnights,Vigilante Shit,7,Ladies know what people want,27
3494,Midnights,Vigilante Shit,7,Someone sweet and kind and fun,28
3495,Midnights,Vigilante Shit,7,The lady simply had enough,29
3496,Midnights,Vigilante Shit,7,While he was doin' lines and crossin' all of mine,30
3497,Midnights,Vigilante Shit,7,Someone told his white-collar crimes to the FBI,31
3498,Midnights,Vigilante Shit,7,And I don't dress for villains,32
3499,Midnights,Vigilante Shit,7,Or for innocents,33
3500,Midnights,Vigilante Shit,7,I'm on my vigilante shit again,34
3501,Midnights,Vigilante Shit,7,You might also like,35
3502,Midnights,Vigilante Shit,7,So on the weekends,38
3503,Midnights,Vigilante Shit,7,I don't dress for friends,39
3504,Midnights,Bejeweled,8,Bejeweled Lyrics,1
3505,Midnights,Bejeweled,8,Didn't notice you walkin' all over my peace of mind,3
3506,Midnights,Bejeweled,8,In the shoes I gave you as a present,4
3507,Midnights,Bejeweled,8,Puttin' someone first only works when you're in their top five,5
3508,Midnights,Bejeweled,8,Best believe I'm still bejeweled,7
3509,Midnights,Bejeweled,8,When I walk in the room,8
3510,Midnights,Bejeweled,8,I can still make the whole place shimmer,9
3511,Midnights,Bejeweled,8,And when I meet the band,10
3512,Midnights,Bejeweled,8,Familiarity breeds contempt,13
3513,Midnights,Bejeweled,8,Don't put mе in the basement,14
3514,Midnights,Bejeweled,8,Whеn I want the penthouse of your heart,15
3515,Midnights,Bejeweled,8,Diamonds in my eyes,16
3516,Midnights,Bejeweled,8,Nice,18
3517,Midnights,Bejeweled,8,I think it's time to teach some lessons,21
3518,Midnights,Bejeweled,8,I can reclaim the land,23
3519,Midnights,Bejeweled,8,Best believe I'm still bejeweled,25
3520,Midnights,Bejeweled,8,When I walk in the room,26
3521,Midnights,Bejeweled,8,I can still make the whole place shimmer,27
3522,Midnights,Bejeweled,8,And when I meet the band,28
3523,Midnights,Bejeweled,8,Familiarity breeds contempt,31
3524,Midnights,Bejeweled,8,Don't put me in the basement,32
3525,Midnights,Bejeweled,8,When I want the penthouse of your heart,33
3526,Midnights,Bejeweled,8,Diamonds in my eyes,34
3527,Midnights,Bejeweled,8,Nice,36
3528,Midnights,Bejeweled,8,You might also like,37
3529,Midnights,Bejeweled,8,Sapphire tears on my face,38
3530,Midnights,Bejeweled,8,Sadness became my whole sky,39
3531,Midnights,Bejeweled,8,But some guy said my aura's moonstone,40
3532,Midnights,Bejeweled,8,Just 'cause he was high,41
3533,Midnights,Bejeweled,8,And we're dancin' all night,42
3534,Midnights,Bejeweled,8,And you can try to change my mind,43
3535,Midnights,Bejeweled,8,But you might have to wait in line,44
3536,Midnights,Bejeweled,8,What's a girl gonna do?,45
3537,Midnights,Bejeweled,8,A diamond's gotta shine,46
3538,Midnights,Bejeweled,8,Best believe I'm still bejeweled,47
3539,Midnights,Bejeweled,8,When I walk in the room,48
3540,Midnights,Bejeweled,8,I can still make the whole place shimmer,49
3541,Midnights,Bejeweled,8,And when I meet the band,50
3542,Midnights,Bejeweled,8,Familiarity breeds contempt,53
3543,Midnights,Bejeweled,8,Don't put me in the basement,54
3544,Midnights,Bejeweled,8,When I want the penthouse of your heart,55
3545,Midnights,Bejeweled,8,Diamonds in my eyes,56
3546,Midnights,Bejeweled,8,And we're dancin' all night,58
3547,Midnights,Bejeweled,8,And you can try to change my mind,59
3548,Midnights,Bejeweled,8,But you might have to wait in line,60
3549,Midnights,Bejeweled,8,What's a girl gonna do? What's a girl gonna do?,61
3550,Midnights,Bejeweled,8,I polish up nice,62
3551,Midnights,Bejeweled,8,Best believe I'm still bejeweled,63
3552,Midnights,Bejeweled,8,When I walk in the room,64
3553,Midnights,Bejeweled,8,I can still make the whole place shimmer,65
3554,Midnights,Labyrinth,9,Labyrinth Lyrics,1
3555,Midnights,Labyrinth,9,It only hurts this much right now,2
3556,Midnights,Labyrinth,9,Was what I was thinkin' the whole time,3
3557,Midnights,Labyrinth,9,I'll be gettin' over you my whole life,5
3558,Midnights,Labyrinth,9,You know how scared I am of elevators,6
3559,Midnights,Labyrinth,9,Never trust it if it rises fast,7
3560,Midnights,Labyrinth,9,It can't last,8
3561,Midnights,Labyrinth,9,I thought the plane was goin' down,12
3562,Midnights,Labyrinth,9,How'd you turn it right around?,13
3563,Midnights,Labyrinth,9,It only feels this raw right now,14
3564,Midnights,Labyrinth,9,Lost in the labyrinth of my mind,15
3565,Midnights,Labyrinth,9,You would break your back to make me break a smile,17
3566,Midnights,Labyrinth,9,You know how much I hate,18
3567,Midnights,Labyrinth,9,That everybody just expects me to bounce back,19
3568,Midnights,Labyrinth,9,Just like that,20
3569,Midnights,Labyrinth,9,I thought the plane was goin' down,24
3570,Midnights,Labyrinth,9,How'd you turn it right around?,25
3571,Midnights,Labyrinth,9,I thought the plane was goin' down,29
3572,Midnights,Labyrinth,9,How'd you turn it right around?,30
3573,Midnights,Labyrinth,9,I thought the plane was goin' down,34
3574,Midnights,Labyrinth,9,How'd you turn it right around?,35
3575,Midnights,Labyrinth,9,I thought the plane was goin' down,39
3576,Midnights,Labyrinth,9,How'd you turn it right around?You might also like,40
3577,Midnights,Karma,10,Karma Lyrics,1
3578,Midnights,Karma,10,You're talking shit for the hell of it,2
3579,Midnights,Karma,10,You're terrified to look down,4
3580,Midnights,Karma,10,Of everyone you burned just to get there,6
3581,Midnights,Karma,10,It's coming back around,7
3582,Midnights,Karma,10,And I keep my side of the street clean,8
3583,Midnights,Karma,10,You wouldn't know what I mean,9
3584,Midnights,Karma,10,'Cause karma is my boyfriend,10
3585,Midnights,Karma,10,Karma is a god,11
3586,Midnights,Karma,10,Karma is the breeze in my hair on the weekend,12
3587,Midnights,Karma,10,Karma's a relaxing thought,13
3588,Midnights,Karma,10,Aren't you envious that for you it's not?,14
3589,Midnights,Karma,10,Purring in my lap 'cause it loves me,16
3590,Midnights,Karma,10,Flexing like a goddamn acrobat,17
3591,Midnights,Karma,10,Me and karma vibe like that,18
3592,Midnights,Karma,10,Weave your little webs of opacity,20
3593,Midnights,Karma,10,My pennies made your crown,21
3594,Midnights,Karma,10,Don't you know that cash ain't the only price?,23
3595,Midnights,Karma,10,It's coming back around,24
3596,Midnights,Karma,10,And I keep my side of the street clean,25
3597,Midnights,Karma,10,You wouldn't know what I mean,26
3598,Midnights,Karma,10,'Cause karma is my boyfriend,27
3599,Midnights,Karma,10,Karma is a god,28
3600,Midnights,Karma,10,Karma is the breeze in my hair on the weekend,29
3601,Midnights,Karma,10,Karma's a relaxing thought,30
3602,Midnights,Karma,10,Aren't you envious that for you it's not?,31
3603,Midnights,Karma,10,Purring in my lap 'cause it loves me,33
3604,Midnights,Karma,10,Flexing like a goddamn acrobat,34
3605,Midnights,Karma,10,Me and karma vibe like that,35
3606,Midnights,Karma,10,You might also like,36
3607,Midnights,Karma,10,Ask me what I learned from all those years,37
3608,Midnights,Karma,10,Ask me what I earned from all those tears,38
3609,Midnights,Karma,10,'Cause karma is the thunder,40
3610,Midnights,Karma,10,Rattling your ground,41
3611,Midnights,Karma,10,Karma's on your scent like a bounty hunter,42
3612,Midnights,Karma,10,Karma's gonna track you down,43
3613,Midnights,Karma,10,Karma takes all my friends to the summit,46
3614,Midnights,Karma,10,Karma is the guy on the screen,47
3615,Midnights,Karma,10,Coming straight home to me,48
3616,Midnights,Karma,10,'Cause karma is my boyfriend,49
3617,Midnights,Karma,10,Karma is a god,50
3618,Midnights,Karma,10,Karma is the breeze in my hair on the weekend,51
3619,Midnights,Karma,10,Karma's a relaxing thought,52
3620,Midnights,Karma,10,Aren't you envious that for you it's not?,53
3621,Midnights,Karma,10,Purring in my lap 'cause it loves me,55
3622,Midnights,Karma,10,Flexing like a goddamn acrobat,56
3623,Midnights,Karma,10,Me and karma vibe like that,57
3624,Midnights,Karma,10,Karma is my boyfriend,58
3625,Midnights,Karma,10,Karma is a god,59
3626,Midnights,Karma,10,Karma's a relaxing thought,61
3627,Midnights,Sweet Nothing,11,Sweet Nothing Lyrics,1
3628,Midnights,Sweet Nothing,11,I spy with my little tired eye,2
3629,Midnights,Sweet Nothing,11,Tiny as a firefly,3
3630,Midnights,Sweet Nothing,11,A pebble that we picked up last July,4
3631,Midnights,Sweet Nothing,11,Down deep inside your pocket,5
3632,Midnights,Sweet Nothing,11,We almost forgot it,6
3633,Midnights,Sweet Nothing,11,Does it ever miss Wicklow sometimes?,7
3634,Midnights,Sweet Nothing,11,They said the end is comin',9
3635,Midnights,Sweet Nothing,11,Everyone’s up to somethin',10
3636,Midnights,Sweet Nothing,11,I find myself runnin' home to your sweet nothings,11
3637,Midnights,Sweet Nothing,11,You're in the kitchen hummin',13
3638,Midnights,Sweet Nothing,11,All that you ever wanted from me was sweet nothin',14
3639,Midnights,Sweet Nothing,11,On the way home,15
3640,Midnights,Sweet Nothing,11,I wrote a poem,16
3641,Midnights,Sweet Nothing,11,This happens all the time,18
3642,Midnights,Sweet Nothing,11,'Causе they said the end is comin',20
3643,Midnights,Sweet Nothing,11,Evеryone's up to somethin’,21
3644,Midnights,Sweet Nothing,11,I find myself runnin’ home to your sweet nothings,22
3645,Midnights,Sweet Nothing,11,You're in the kitchen hummin',24
3646,Midnights,Sweet Nothing,11,All that you ever wanted from me was nothin',25
3647,Midnights,Sweet Nothing,11,Industry disruptors and soul deconstructors,26
3648,Midnights,Sweet Nothing,11,And smooth-talking hucksters out glad-handing each other,27
3649,Midnights,Sweet Nothing,11,Ooh,30
3650,Midnights,Sweet Nothing,11,They said the end is comin',31
3651,Midnights,Sweet Nothing,11,Everyone's up to somethin',32
3652,Midnights,Sweet Nothing,11,I find myself runnin' home to your sweet nothings,33
3653,Midnights,Sweet Nothing,11,You're in the kitchen hummin',35
3654,Midnights,Sweet Nothing,11,All that you ever wanted from me was sweet nothin',36
3655,Midnights,Sweet Nothing,11,They said the end is comin',37
3656,Midnights,Sweet Nothing,11,Everyone's up to somethin',38
3657,Midnights,Sweet Nothing,11,I find myself runnin' home to your sweet nothings,39
3658,Midnights,Sweet Nothing,11,You're in the kitchen hummin',41
3659,Midnights,Sweet Nothing,11,All that you ever wanted from me was sweet nothin'You might also like,42
3660,Midnights,Mastermind,12,Mastermind Lyrics,1
3661,Midnights,Mastermind,12,And all the stars aligned,3
3662,Midnights,Mastermind,12,You and I ended up in the same room,4
3663,Midnights,Mastermind,12,At the same time,5
3664,Midnights,Mastermind,12,And the touch of a hand lit the fuse,6
3665,Midnights,Mastermind,12,Of a chain reaction of countermoves,7
3666,Midnights,Mastermind,12,To assess the equation of you,8
3667,Midnights,Mastermind,12,What if I told you none of it was accidental?,10
3668,Midnights,Mastermind,12,And the first night that you saw me,11
3669,Midnights,Mastermind,12,Nothing was gonna stop me,12
3670,Midnights,Mastermind,12,Just like clockwork,14
3671,Midnights,Mastermind,12,The dominoes cascaded in a line,15
3672,Midnights,Mastermind,12,What if I told you I'm a mastermind?,16
3673,Midnights,Mastermind,12,And now you're mine,17
3674,Midnights,Mastermind,12,It was all by dеsign,18
3675,Midnights,Mastermind,12,'Cause I'm a mastermind,19
3676,Midnights,Mastermind,12,Had to do it this way,21
3677,Midnights,Mastermind,12,'Cause we were born to be the pawn,22
3678,Midnights,Mastermind,12,In every lover's game,23
3679,Midnights,Mastermind,12,Strategy sets the scene for the tale,25
3680,Midnights,Mastermind,12,I'm the wind in our free-flowing sails,26
3681,Midnights,Mastermind,12,And the liquor in our cocktails,27
3682,Midnights,Mastermind,12,What if I told you none of it was accidental?,28
3683,Midnights,Mastermind,12,And the first night that you saw me,29
3684,Midnights,Mastermind,12,I knew I wanted your body,30
3685,Midnights,Mastermind,12,Just like clockwork,32
3686,Midnights,Mastermind,12,The dominoes cascaded in a line,33
3687,Midnights,Mastermind,12,What if I told you I'm a mastermind?,34
3688,Midnights,Mastermind,12,And now you're mine,35
3689,Midnights,Mastermind,12,It was all my design,36
3690,Midnights,Mastermind,12,'Cause I'm a mastermind,37
3691,Midnights,Mastermind,12,You might also like,38
3692,Midnights,Mastermind,12,No one wanted to play with me as a little kid,39
3693,Midnights,Mastermind,12,So I've been scheming like a criminal ever since,40
3694,Midnights,Mastermind,12,To make them love me and make it seem effortless,41
3695,Midnights,Mastermind,12,This is the first time I've felt the need to confess,42
3696,Midnights,Mastermind,12,And I swear,43
3697,Midnights,Mastermind,12,I'm only cryptic and Machiavellian,44
3698,Midnights,Mastermind,12,'Cause I care,45
3699,Midnights,Mastermind,12,So I told you none of it was accidental,46
3700,Midnights,Mastermind,12,And the first night that you saw me,47
3701,Midnights,Mastermind,12,Nothing was gonna stop me,48
3702,Midnights,Mastermind,12,Saw a wide smirk on your face,50
3703,Midnights,Mastermind,12,You knew the entire time,51
3704,Midnights,Mastermind,12,You knew that I'm a mastermind,52
3705,Midnights,Mastermind,12,And now you're mine,53
3706,Midnights,Mastermind,12,'Cause I'm a mastermind,55
3707,Midnights,The Great War,13,The Great War Lyrics,1
3708,Midnights,The Great War,13,My knuckles were bruised like violets,2
3709,Midnights,The Great War,13,Spineless in my tomb of silence,4
3710,Midnights,The Great War,13,And maybe it was egos swinging,6
3711,Midnights,The Great War,13,Maybe it was her,7
3712,Midnights,The Great War,13,Flashes of the battle come back to me in a blur,8
3713,Midnights,The Great War,13,My hand was the one you reached for,11
3714,Midnights,The Great War,13,All throughout the Great War,12
3715,Midnights,The Great War,13,Always remember,13
3716,Midnights,The Great War,13,I vowed not to cry anymore,15
3717,Midnights,The Great War,13,If wе survived the Great War,16
3718,Midnights,The Great War,13,You drew up some good faith treaties,17
3719,Midnights,The Great War,13,You said I have to trust more freely,19
3720,Midnights,The Great War,13,And maybe it's the past that's talking,21
3721,Midnights,The Great War,13,Screaming from the crypt,22
3722,Midnights,The Great War,13,Telling me to punish you for things you never did,23
3723,Midnights,The Great War,13,So I justified it,24
3724,Midnights,The Great War,13,My hand was the one you reached for,27
3725,Midnights,The Great War,13,All throughout the Great War,28
3726,Midnights,The Great War,13,Always remember,29
3727,Midnights,The Great War,13,I vowed not to fight anymore,31
3728,Midnights,The Great War,13,If we survived the Great War,32
3729,Midnights,The Great War,13,It turned into something bigger,34
3730,Midnights,The Great War,13,Your finger on my hairpin triggers,36
3731,Midnights,The Great War,13,Soldier down on that icy ground,37
3732,Midnights,The Great War,13,Looked up at me with honor and truth,38
3733,Midnights,The Great War,13,That was the night I nearly lost you,40
3734,Midnights,The Great War,13,I really thought I'd lost you,41
3735,Midnights,The Great War,13,You might also like,42
3736,Midnights,The Great War,13,We can plant a memory garden,43
3737,Midnights,The Great War,13,And we will never go back,46
3738,Midnights,The Great War,13,My hand was the one you reached for,49
3739,Midnights,The Great War,13,All throughout the Great War,50
3740,Midnights,The Great War,13,Always remember,51
3741,Midnights,The Great War,13,I vowed I would always be yours,53
3742,Midnights,The Great War,13,'Cause we survived the Great War,54
3743,Midnights,The Great War,13,I will always be yours,56
3744,Midnights,The Great War,13,'Cause we survived the Great War,57
3745,Midnights,The Great War,13,Uh-huh,58
3746,Midnights,The Great War,13,I vow I will always be yours,59
3747,Midnights,Bigger Than The Whole Sky,14,Bigger Than The Whole Sky Lyrics,1
3748,Midnights,Bigger Than The Whole Sky,14,No words appear before me in the aftermath,2
3749,Midnights,Bigger Than The Whole Sky,14,Salt streams out my eyes and into my ears,3
3750,Midnights,Bigger Than The Whole Sky,14,Every single thing I touch becomes sick with sadness,4
3751,Midnights,Bigger Than The Whole Sky,14,You were bigger than the whole sky,7
3752,Midnights,Bigger Than The Whole Sky,14,You were more than just a short time,8
3753,Midnights,Bigger Than The Whole Sky,14,And I've got a lot to pine about,9
3754,Midnights,Bigger Than The Whole Sky,14,I've got a lot to live without,10
3755,Midnights,Bigger Than The Whole Sky,14,I'm never gonna meet,11
3756,Midnights,Bigger Than The Whole Sky,14,What should've been you,13
3757,Midnights,Bigger Than The Whole Sky,14,Did some bird flap its wings ovеr in Asia?,15
3758,Midnights,Bigger Than The Whole Sky,14,Did some force take you bеcause I didn't pray?,16
3759,Midnights,Bigger Than The Whole Sky,14,Every single thing to come has turned into ashes,17
3760,Midnights,Bigger Than The Whole Sky,14,So I'll say words I don't believe,19
3761,Midnights,Bigger Than The Whole Sky,14,You were bigger than the whole sky,21
3762,Midnights,Bigger Than The Whole Sky,14,You were more than just a short time,22
3763,Midnights,Bigger Than The Whole Sky,14,And I've got a lot to pine about,23
3764,Midnights,Bigger Than The Whole Sky,14,I've got a lot to live without,24
3765,Midnights,Bigger Than The Whole Sky,14,I'm never gonna meet,25
3766,Midnights,Bigger Than The Whole Sky,14,What should've been you,27
3767,Midnights,Bigger Than The Whole Sky,14,What should've been you,30
3768,Midnights,Bigger Than The Whole Sky,14,You were bigger than the whole sky,33
3769,Midnights,Bigger Than The Whole Sky,14,You were more than just a short time,34
3770,Midnights,Bigger Than The Whole Sky,14,And I've got a lot to pine about,35
3771,Midnights,Bigger Than The Whole Sky,14,I've got a lot to live without,36
3772,Midnights,Bigger Than The Whole Sky,14,I'm never gonna meet,37
3773,Midnights,Bigger Than The Whole Sky,14,What should've been youYou might also like,39
3774,Midnights,Paris,15,Paris Lyrics,1
3775,Midnights,Paris,15,"Your ex-friend's sister,2
Midnights,Paris,15,Met someone at a club and he kissed her,3
Midnights,Paris,15,Turns out, it was that guy you hooked up with ages ago,4
Midnights,Paris,15,Some wannabe Z-lister,5
Midnights,Paris,15,And all the outfits were terrible,6
Midnights,Paris,15,2003 unbearable,7
Midnights,Paris,15,Did you see the photos?",8
3776,Midnights,Paris,15,I'm so in love that I might stop breathing,10
3777,Midnights,Paris,15,Drew a map on your bedroom ceiling,11
3778,Midnights,Paris,15,'Cause we were somewhere else,13
3779,Midnights,Paris,15,Stumbled down pretend alleyways,14
3780,Midnights,Paris,15,I was taken by the view,16
3781,Midnights,Paris,15,Like we were in Paris,17
3782,Midnights,Paris,15,Like we were somewhere else,18
3783,Midnights,Paris,15,We were somewhere else,20
3784,Midnights,Paris,15,Privacy sign on the door,21
3785,Midnights,Paris,15,And on my page and on the whole world,22
3786,Midnights,Paris,15,Romance is not dead if you keep it just yours,23
3787,Midnights,Paris,15,Levitate above all the messes made,24
3788,Midnights,Paris,15,Sit quiet by my side in the shade,25
3789,Midnights,Paris,15,And not the kind that's thrown,26
3790,Midnights,Paris,15,I'm so in love that I might stop breathing,28
3791,Midnights,Paris,15,Drew a map on your bedroom ceiling,29
3792,Midnights,Paris,15,'Cause we were somewhere else,31
3793,Midnights,Paris,15,Stumbled down pretend alleyways,32
3794,Midnights,Paris,15,I was taken by the view,34
3795,Midnights,Paris,15,Like we were somewhere else,36
3796,Midnights,Paris,15,We were somewhere else,38
3797,Midnights,Paris,15,You might also like,39
3798,Midnights,Paris,15,I wanna brainwash you,40
3799,Midnights,Paris,15,Into loving me forever,41
3800,Midnights,Paris,15,I wanna transport you,42
3801,Midnights,Paris,15,To somewhere the culture's clever,43
3802,Midnights,Paris,15,Confess my truth,44
3803,Midnights,Paris,15,Let the only flashing lights be the tower at midnight,46
3804,Midnights,Paris,15,In my mind,47
3805,Midnights,Paris,15,We drew a map on your bedroom ceiling,48
3806,Midnights,Paris,15,'Cause we were somewhere else,50
3807,Midnights,Paris,15,'Cause we were in Paris,52
3808,Midnights,High Infidelity,16,High Infidelity Lyrics,1
3809,Midnights,High Infidelity,16,I didn't know you were keeping count,4
3810,Midnights,High Infidelity,16,You said I was freeloading,6
3811,Midnights,High Infidelity,16,I didn't know you were keeping count,7
3812,Midnights,High Infidelity,16,High infidelity,8
3813,Midnights,High Infidelity,16,Put on your records and regret me,9
3814,Midnights,High Infidelity,16,I bent the truth too far tonight,10
3815,Midnights,High Infidelity,16,High infidelity,12
3816,Midnights,High Infidelity,16,Put on your headphones and burn my city,13
3817,Midnights,High Infidelity,16,Your picket fence is sharp as knives,14
3818,Midnights,High Infidelity,16,Do you really wanna know where I was April 29th?,16
3819,Midnights,High Infidelity,16,Do I really have to chart the constellations in his eyes?,17
3820,Midnights,High Infidelity,16,Bad omen,19
3821,Midnights,High Infidelity,16,Dragged my feet right down the aisle,20
3822,Midnights,High Infidelity,16,I'd pay if you'd just know me,22
3823,Midnights,High Infidelity,16,Seemed like the right thing at the time,23
3824,Midnights,High Infidelity,16,You know there's many different ways that you can kill the one you love,24
3825,Midnights,High Infidelity,16,The slowest way is never loving them enough,25
3826,Midnights,High Infidelity,16,Do you really wanna know where I was April 29th?,26
3827,Midnights,High Infidelity,16,Do I really have to tell you how he brought me back to life?,27
3828,Midnights,High Infidelity,16,High infidelity,28
3829,Midnights,High Infidelity,16,Put on your records and regret me,29
3830,Midnights,High Infidelity,16,I bent the truth too far tonight,30
3831,Midnights,High Infidelity,16,High infidelity,32
3832,Midnights,High Infidelity,16,Put on your headphones and burn my city,33
3833,Midnights,High Infidelity,16,Your picket fence is sharp as knives,34
3834,Midnights,High Infidelity,16,You might also like,36
3835,Midnights,High Infidelity,16,Do you really want to know where I was April 29th?,37
3836,Midnights,High Infidelity,16,Do I really have to chart the constellations in his eyes?,38
3837,Midnights,High Infidelity,16,You know there's many different ways that you can kill the one you love,39
3838,Midnights,High Infidelity,16,The slowest way is never loving them enough,40
3839,Midnights,High Infidelity,16,High infidelity,41
3840,Midnights,High Infidelity,16,Put on your records and regret meeting me,42
3841,Midnights,High Infidelity,16,I bent the truth too far tonight,43
3842,Midnights,High Infidelity,16,High infidelity,45
3843,Midnights,High Infidelity,16,Put on your headphones and burn my city,46
3844,Midnights,High Infidelity,16,Your picket fence is sharp as knives,47
3845,Midnights,High Infidelity,16,I didn't know you were keeping count,53
3846,Midnights,High Infidelity,16,You said I was freeloading,55
3847,Midnights,High Infidelity,16,I didn't know you were keeping count,56
3848,Midnights,Glitch,17,Glitch Lyrics,1
3849,Midnights,Glitch,17,We were supposed to be just friends,2
3850,Midnights,Glitch,17,Depending on what kind of mood and situationship I'm in,4
3851,Midnights,Glitch,17,And what's in my system,5
3852,Midnights,Glitch,17,Blood moonlit,9
3853,Midnights,Glitch,17,It must be counterfeit,10
3854,Midnights,Glitch,17,I was supposed to sweat you out,12
3855,Midnights,Glitch,17,In search of glorious happenings of happenstance on someone else's playground,13
3856,Midnights,Glitch,17,But it's been two-thousand one-hundred ninety days of our love blackout,14
3857,Midnights,Glitch,17,The system's breaking down,15
3858,Midnights,Glitch,17,Blood moonlit,19
3859,Midnights,Glitch,17,It must be counterfeit,20
3860,Midnights,Glitch,17,I think there's been a glitch,21
3861,Midnights,Glitch,17,I'd go back to wanting dudes who give nothing,23
3862,Midnights,Glitch,17,I thought we had no chance,24
3863,Midnights,Glitch,17,Blood moonlit,29
3864,Midnights,Glitch,17,It must be counterfeit,30
3865,Midnights,Glitch,17,I think there's been a glitchYou might also like,31
3866,Midnights,Dear Reader,19,Dear Reader Lyrics,1
3867,Midnights,Dear Reader,19,You're already in one,3
3868,Midnights,Dear Reader,19,Pick somewhere and just run,5
3869,Midnights,Dear Reader,19,Desert all your past lives,7
3870,Midnights,Dear Reader,19,And if you don't recognize yourself,8
3871,Midnights,Dear Reader,19,That means you did it right,9
3872,Midnights,Dear Reader,19,Never take advice from someone who's falling apart,10
3873,Midnights,Dear Reader,19,Never take advice from someone who's falling apart,11
3874,Midnights,Dear Reader,19,Snap when you have to,13
3875,Midnights,Dear Reader,19,Just 'cause they asked you,15
3876,Midnights,Dear Reader,19,Make sure you don't miss,18
3877,Midnights,Dear Reader,19,Never take advice from someone who's falling apart,19
3878,Midnights,Dear Reader,19,Never take advice from someone who's falling apart,20
3879,Midnights,Dear Reader,19,So I wander through these nights,21
3880,Midnights,Dear Reader,19,I prefer hiding in plain sight,22
3881,Midnights,Dear Reader,19,My fourth drink in my hand,23
3882,Midnights,Dear Reader,19,These desperate prayers of a cursed man,24
3883,Midnights,Dear Reader,19,Spilling out to you for free,25
3884,Midnights,Dear Reader,19,You wouldn't take my word for it if you knew who was talking,27
3885,Midnights,Dear Reader,19,If you knew where I was walking,28
3886,Midnights,Dear Reader,19,Where I pace in my pen and my friends found friends who care,30
3887,Midnights,Dear Reader,19,No one sees when you lose when you're playing solitaire,31
3888,Midnights,Dear Reader,19,You might also like,32
3889,Midnights,Dear Reader,19,But I shine so bright,34
3890,Midnights,Dear Reader,19,But I shine so bright,36
3891,Midnights,Dear Reader,19,You should find another,39
3892,reputation,...Ready for It?,1,Knew he was a killer first time that I saw him,1
3893,reputation,...Ready for It?,1,Wondered how many girls he had loved and left haunted,2
3894,reputation,...Ready for It?,1,"But if he's a ghost, then I can be a phantom",3
3895,reputation,...Ready for It?,1,"Holdin' him for ransom, some",4
3896,reputation,...Ready for It?,1,"Some boys are tryin' too hard, he don't try at all though",5
3897,reputation,...Ready for It?,1,"Younger than my exes, but he act like such a man, so",6
3898,reputation,...Ready for It?,1,"I see nothing better, I keep him forever",7
3899,reputation,...Ready for It?,1,Like a vendetta-ta,8
3900,reputation,...Ready for It?,1,"I, I, I see how this is gon' go",9
3901,reputation,...Ready for It?,1,Touch me and you'll never be alone,10
3902,reputation,...Ready for It?,1,I-Island breeze and lights down low,11
3903,reputation,...Ready for It?,1,No one has to know,12
3904,reputation,...Ready for It?,1,"In the middle of the night, in my dreams",13
3905,reputation,...Ready for It?,1,"You should see the things we do, baby",14
3906,reputation,...Ready for It?,1,"In the middle of the night, in my dreams",15
3907,reputation,...Ready for It?,1,"I know I'm gonna be with you, so I take my time",16
3908,reputation,...Ready for It?,1,Are you ready for it?,17
3909,reputation,...Ready for It?,1,Knew I was a robber first time that he saw me,18
3910,reputation,...Ready for It?,1,Stealing hearts and running off and never sayin' sorry,19
3911,reputation,...Ready for It?,1,"But if I'm a thief, then he can join the heist, and",20
3912,reputation,...Ready for It?,1,"We'll move to an island, and",21
3913,reputation,...Ready for It?,1,"And he can be my jailer, Burton to this Taylor",22
3914,reputation,...Ready for It?,1,Every love I've known in comparison is a failure,23
3915,reputation,...Ready for It?,1,"I forget their names now, I'm so very tame now",24
3916,reputation,...Ready for It?,1,"Never be the same now, now",25
3917,reputation,...Ready for It?,1,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified,26
3918,reputation,...Ready for It?,1,"I, I, I see how this is gon' go",27
3919,reputation,...Ready for It?,1,Touch me and you'll never be alone,28
3920,reputation,...Ready for It?,1,I-Island breeze and lights down low,29
3921,reputation,...Ready for It?,1,No one has to know (No one has to know),30
3922,reputation,...Ready for It?,1,"In the middle of the night, in my dreams",31
3923,reputation,...Ready for It?,1,"You should see the things we do, baby",32
3924,reputation,...Ready for It?,1,In the middle of the night in my dreams,33
3925,reputation,...Ready for It?,1,"I know I'm gonna be with you, so I take my time",34
3926,reputation,...Ready for It?,1,Are you ready for it?,35
3927,reputation,...Ready for It?,1,"Oh, are you ready for it?",36
3928,reputation,...Ready for It?,1,"Baby, let the games begin",37
3929,reputation,...Ready for It?,1,Let the games begin,38
3930,reputation,...Ready for It?,1,Let the games begin,39
3931,reputation,...Ready for It?,1,"Baby, let the games begin",40
3932,reputation,...Ready for It?,1,Let the games begin,41
3933,reputation,...Ready for It?,1,Let the games begin,42
3934,reputation,...Ready for It?,1,"I, I, I see how this is gon' go",43
3935,reputation,...Ready for It?,1,Touch me and you'll never be alone,44
3936,reputation,...Ready for It?,1,I-Island breeze and lights down low,45
3937,reputation,...Ready for It?,1,No one has to know,46
3938,reputation,...Ready for It?,1,"In the middle of the night (Night), in my dreams (My dreams)",47
3939,reputation,...Ready for It?,1,"You should see the things we do (We do), baby (Baby), hmm (Eh)",48
3940,reputation,...Ready for It?,1,"In the middle of the night, in my dreams (My dreams)",49
